,Name,Season,OBPM,DBPM,BPM
12832,Kyle Washington,2017,1.5,2.9,4.4
12833,Kyle Weems,2011,6.0,2.0,8.0
12834,Kyle Weems,2012,2.4,1.2,3.6
12835,Kyle Williams,2015,-8.0,-2.9,-10.9
12836,Kyle Williams,2016,-8.3,-0.4,-8.7
12837,Kyle Williams,2017,-2.4,-2.7,-5.1
12838,Kyle Wilson,2013,0.4,-3.6,-3.2
12839,Kyle Wilson,2014,1.6,-5.7,-4.1
12840,Kyle Wilson,2015,-0.9,-4.5,-5.4
12841,Kyle Wilson,2016,-0.3,-3.6,-3.9
12842,Kyle Wiltjer,2012,4.4,0.4,4.8
12843,Kyle Wiltjer,2013,4.6,-0.1,4.5
12844,Kyle Wiltjer,2015,8.3,2.4,10.8
12845,Kyle Wiltjer,2016,6.0,0.9,6.8
12846,Kyler Erickson,2015,-1.4,-1.9,-3.3
12847,Kyler Erickson,2016,-0.8,-0.8,-1.6
12848,Kyndahl Hill,2014,-1.4,0.0,-1.4
12849,Kyndahl Hill,2015,-1.6,0.4,-1.2
12850,Kyndahl Hill,2016,0.2,3.1,3.3
12851,Kyndahl Hill,2017,-1.4,1.7,0.3
12852,Kyre' Hamer,2014,-3.6,-3.9,-7.5
12853,Kyre' Hamer,2015,-2.2,0.1,-2.1
12854,Kyre' Hamer,2016,-0.8,-1.4,-2.2
12855,Kyree Jones,2014,-0.1,-5.9,-6.0
12856,Kyrie Sutton,2011,-4.2,-1.7,-5.9
12857,Kyrie Sutton,2013,-3.9,-0.7,-4.6
12858,Kyrin Galloway,2017,0.5,3.1,3.6
12859,Kyron Cartwright,2015,-1.0,0.9,-0.1
12860,Kyron Cartwright,2016,-0.9,1.6,0.7
12861,Kyron Cartwright,2017,2.0,1.4,3.4
12862,Kyryl Natyazhko,2011,0.8,3.5,4.4
12863,L'Hassane Niangane,2016,-4.7,3.2,-1.5
12864,L'Hassane Niangane,2017,-3.6,3.6,0.0
12865,L.C. Doss,2012,-1.0,-3.0,-4.0
12866,L.G. Gill,2014,0.6,-2.5,-1.9
12867,L.G. Gill,2015,0.9,-1.4,-0.5
12868,L.G. Gill,2016,0.6,-0.3,0.3
12869,L.G. Gill,2017,0.0,0.6,0.6
12870,L.J. Livingston,2015,-0.6,1.4,0.8
12871,L.J. Livingston,2016,-0.6,1.2,0.6
12872,L.J. McIntosh,2014,-6.0,-2.2,-8.2
12873,L.J. Peak,2015,-0.1,1.3,1.2
12874,L.J. Peak,2016,3.8,1.5,5.3
12875,L.J. Peak,2017,4.8,1.6,6.3
12876,L.J. Rose,2013,-4.9,0.7,-4.2
12877,L.J. Rose,2014,2.0,-2.9,-0.9
12878,La'Ryan Gary,2011,2.0,0.1,2.1
12879,La'Shard Anderson,2011,3.6,1.9,5.4
12880,LaBarrius Hill,2017,-5.3,1.3,-4.0
12881,LaBradford Franklin,2012,-2.8,0.8,-2.0
12882,LaDarien Griffin,2017,-1.3,4.3,3.0
12883,LaDaris Green,2011,0.8,0.9,1.6
12884,LaDarius White,2013,-0.5,1.5,1.0
12885,LaDarius White,2014,-0.4,0.3,-0.2
12886,LaDarius White,2015,3.7,0.3,4.0
12887,LaDarrien Williams,2015,-2.6,-2.0,-4.6
12888,LaDontae Henton,2012,3.2,0.3,3.5
12889,LaDontae Henton,2013,1.2,1.9,3.2
12890,LaDontae Henton,2014,4.1,2.0,6.1
12891,LaDontae Henton,2015,4.6,0.6,5.2
12892,LaMarcus Lowe,2011,-3.6,5.7,2.2
12893,LaMarcus Lowe,2012,-1.8,4.2,2.4
12894,LaMarcus Reed,2011,-0.1,0.4,0.3
12895,LaMarcus Reed,2012,3.8,-1.2,2.6
12896,LaQuentin Miles,2012,2.0,-1.7,0.3
12897,LaQuentin Miles,2013,-0.9,-2.1,-2.9
12898,LaQuinton Ross,2013,2.6,0.8,3.5
12899,LaQuinton Ross,2014,2.8,2.5,5.2
12900,LaRon Armstead,2011,-1.2,-2.7,-3.9
12901,LaRon Armstead,2012,2.0,-0.2,1.8
12902,LaRon Dendy,2012,2.3,3.5,5.8
12903,LaRon Smith,2016,-3.6,3.5,-0.1
12904,LaRon Smith,2017,-0.9,5.1,4.3
12905,LaShay Page,2011,-0.2,-1.4,-1.6
12906,LaShay Page,2012,3.1,-0.9,2.2
12907,LaTre'e Russell,2015,-5.5,-0.5,-6.0
12908,LaVanne Pennington,2013,-3.8,-3.3,-7.1
12909,LaVell Boyd,2016,3.7,-2.6,1.1
12910,LaVell Boyd,2017,4.2,-2.0,2.2
12911,LaVone Holland,2016,-2.4,-0.3,-2.7
12912,LaVone Holland,2017,1.0,-0.8,0.2
12913,LaVonte Dority,2011,-5.1,-0.6,-5.7
12914,LaVonte Dority,2014,3.1,-2.6,0.5
12915,LaceDarius Dunn,2011,4.7,-0.8,3.9
12916,Ladarius Tabb,2015,2.5,-4.2,-1.7
12917,Ladarius Tabb,2016,0.3,-3.5,-3.2
12918,Ladon Carter,2014,0.9,4.4,5.2
12919,Lagerald Vick,2017,2.7,2.6,5.4
12920,Laimonas Chatkevicius,2014,-0.9,3.7,2.8
12921,Laimonas Chatkevicius,2015,-0.2,5.0,4.8
12922,Laimonas Chatkevicius,2016,1.8,3.3,5.1
12923,Lakeem Jackson,2011,1.0,2.3,3.3
12924,Lakeem Jackson,2012,-1.2,1.3,0.1
12925,Lakeem Jackson,2013,0.7,2.4,3.1
12926,Lamar Kearse,2011,-0.1,-3.5,-3.6
12927,Lamar Kearse,2012,-3.5,-3.3,-6.8
12928,Lamar Patterson,2011,3.2,3.9,7.1
12929,Lamar Patterson,2012,5.9,2.4,8.3
12930,Lamar Patterson,2013,6.4,4.3,10.7
12931,Lamar Patterson,2014,8.4,3.4,11.7
12932,Lamar Peters,2017,3.6,0.2,3.7
12933,Lamar Stevens,2017,-0.3,2.2,1.9
12934,Lamar Thomas,2011,-6.7,-2.7,-9.4
12935,Lamar Thomas,2012,-5.4,-3.0,-8.4
12936,Lamar Trice,2011,0.8,-2.1,-1.3
12937,Lamarr Kimble,2016,1.3,-0.2,1.1
12938,Lamarr Kimble,2017,0.2,-0.6,-0.5
12939,Lamin Fulton,2012,-1.8,-3.1,-4.9
12940,Lamin Fulton,2014,-2.9,-2.7,-5.5
12941,Lamond Murray,2014,-0.7,-0.9,-1.7
12942,Lamond Murray,2015,-2.2,2.0,-0.2
12943,Lamond Murray,2016,1.3,-0.4,0.9
12944,Lamond Murray,2017,2.3,-3.5,-1.2
12945,Lamont Austin,2011,-3.1,-0.4,-3.5
12946,Lamont Austin,2012,-1.8,-0.1,-2.0
12947,Lamont Middleton,2013,-1.5,-1.1,-2.6
12948,Lamont Middleton,2014,-0.3,-3.8,-4.1
12949,Lamont West,2017,4.5,0.9,5.4
12950,Lamonte Bearden,2015,0.5,1.3,1.8
12951,Lamonte Bearden,2016,1.5,0.3,1.8
12952,Lamonte Turner,2017,3.0,0.9,3.9
12953,Lamontray Harris,2016,-2.4,-0.4,-2.8
12954,Lamontray Harris,2017,-1.9,-0.8,-2.7
12955,Lamount Samuell,2012,-7.5,-2.6,-10.1
12956,Lance Crawford,2015,-1.5,-2.4,-3.9
12957,Lance Feurtado,2011,-3.4,-2.8,-6.2
12958,Lance Goulbourne,2011,2.4,3.3,5.7
12959,Lance Goulbourne,2012,2.3,5.4,7.7
12960,Lance Jeter,2011,5.3,3.9,9.1
12961,Lance Pevehouse,2011,2.9,0.4,3.2
12962,Lance Potier,2015,-5.1,-1.8,-6.9
12963,Lance Potier,2016,-4.1,0.0,-4.1
12964,Lance Potier,2017,-2.7,-0.2,-2.9
12965,Lance Stokes,2012,-2.9,-0.3,-3.2
12966,Lance Stokes,2014,-3.9,-0.5,-4.3
12967,Lance Stokes,2015,-4.2,0.5,-3.6
12968,Lance Storrs,2011,-3.7,-0.1,-3.8
12969,Lance Tejada,2015,-2.8,-2.5,-5.3
12970,Lance Tejada,2016,-1.9,-1.9,-3.8
12971,Lance Whitaker,2015,-4.2,-0.6,-4.7
12972,Lance Whitaker,2016,-3.2,0.1,-3.1
12973,Landen Lucas,2015,1.2,4.5,5.6
12974,Landen Lucas,2016,3.9,5.6,9.6
12975,Landen Lucas,2017,3.5,4.8,8.3
12976,Landon Atterberry,2014,-1.7,-3.6,-5.3
12977,Landon Atterberry,2015,-2.1,-1.1,-3.2
12978,Landon Clement,2011,3.8,-4.4,-0.6
12979,Landon Drew,2013,-0.7,-4.8,-5.5
12980,Landon Drew,2014,-1.8,-3.1,-4.8
12981,Landon Drew,2015,-0.7,-3.3,-4.0
12982,Landon Goesling,2015,-5.3,-2.3,-7.5
12983,Landon Tatum,2011,-1.2,-0.7,-1.9
12984,Landon Tatum,2012,-0.2,-2.3,-2.6
12985,Landry Nnoko,2013,-6.4,1.4,-4.9
12986,Landry Nnoko,2014,0.0,6.6,6.6
12987,Landry Nnoko,2015,-0.6,5.9,5.3
12988,Landry Nnoko,2016,-0.1,6.8,6.7
12989,Landry Shamet,2017,7.2,2.5,9.7
12990,Lane Severyn,2016,-0.7,1.2,0.5
12991,Lanerryl Johnson,2013,-4.9,-4.3,-9.2
12992,Lanerryl Johnson,2015,4.0,-4.1,-0.1
12993,Langston Galloway,2011,5.6,0.4,6.0
12994,Langston Galloway,2012,7.2,-0.3,6.9
12995,Langston Galloway,2013,4.4,0.1,4.5
12996,Langston Galloway,2014,7.0,-0.1,6.9
12997,Langston Hall,2011,0.0,0.1,0.0
12998,Langston Hall,2012,1.2,0.0,1.2
12999,Langston Hall,2013,4.0,-0.7,3.3
13000,Langston Hall,2014,5.1,-0.1,5.0
13001,Langston Morris-Walker,2013,-0.8,-1.7,-2.6
13002,Langston Morris-Walker,2014,1.5,-1.5,0.0
13003,Langston Morris-Walker,2015,-0.8,0.9,0.1
13004,Langston Morris-Walker,2016,1.0,0.7,1.7
13005,Laquarious Paige,2016,-7.0,2.4,-4.6
13006,Laquarious Paige,2017,-2.7,1.6,-1.1
13007,Laquincy Rideau,2016,-1.0,2.7,1.7
13008,Laquincy Rideau,2017,2.4,3.9,6.3
13009,Larenz Stalcup,2017,-6.5,2.6,-3.9
13010,Laron Buggs,2011,-2.0,-0.6,-2.6
13011,Laron Buggs,2012,-3.2,-0.1,-3.2
13012,Laron Griffin,2011,-2.2,1.5,-0.7
13013,Laron Griffin,2012,0.7,0.3,1.0
13014,Larry Anderson,2011,3.9,3.7,7.6
13015,Larry Anderson,2012,4.9,2.8,7.6
13016,Larry Austin,2016,-1.6,3.8,2.3
13017,Larry Bastfield,2011,-3.4,-2.3,-5.7
13018,Larry Bastfield,2012,-4.8,-3.1,-8.0
13019,Larry Brown,2012,-5.9,-0.1,-6.0
13020,Larry Brown,2013,-3.9,2.8,-1.2
13021,Larry Brown,2014,-3.9,3.1,-0.8
13022,Larry Davis,2011,1.5,0.6,2.1
13023,Larry Dennis,2017,-8.9,-1.3,-10.2
13024,Larry Drew,2013,2.0,0.3,2.3
13025,Larry Jackson,2011,-5.9,-1.8,-7.7
13026,Larry Lewis,2015,-2.4,-2.5,-4.8
13027,Larry Nance,2012,-1.6,5.1,3.5
13028,Larry Nance,2013,2.0,4.1,6.2
13029,Larry Nance,2014,1.9,6.3,8.2
13030,Larry Nance,2015,2.4,4.3,6.7
13031,Larry Savage,2012,-7.0,-0.7,-7.6
13032,Larry Taylor,2013,-8.8,0.1,-8.7
13033,Larry Toomey,2013,-0.3,0.8,0.5
13034,Larry Toomey,2014,-3.2,-1.1,-4.2
13035,Larry Toomey,2015,-1.6,0.0,-1.7
13036,Larry Toomey,2016,-1.8,0.9,-0.9
13037,Larry Wideman,2013,-4.0,-5.2,-9.2
13038,Larry Wideman,2014,-4.0,-5.1,-9.1
13039,Larry Wideman,2015,-4.4,-3.3,-7.8
13040,Larry Wideman,2016,-1.9,0.1,-1.8
13041,Larry Wilkins,2011,-1.8,0.1,-1.8
13042,Larry Wilkins,2013,-2.0,-0.1,-2.1
13043,Larry Wright,2011,2.7,-1.0,1.7
13044,Lasan Kromah,2012,1.0,1.9,3.0
13045,Lasan Kromah,2013,2.0,1.6,3.6
13046,Lasan Kromah,2014,0.0,4.2,4.2
13047,Lateef McMullan,2012,-0.8,-3.0,-3.8
13048,Lateef McMullan,2013,1.9,-4.6,-2.6
13049,Lathen Wallace,2011,1.6,-2.1,-0.5
13050,Latif Rivers,2011,-1.2,-2.5,-3.7
13051,Latif Rivers,2012,1.8,-1.4,0.3
13052,Latif Rivers,2014,0.8,-1.0,-0.1
13053,Latin Davis,2016,-2.9,-2.1,-5.0
13054,Latin Davis,2017,-4.2,-1.6,-5.8
13055,Latrell Love,2015,-4.4,-5.2,-9.7
13056,Latrell Love,2016,-7.2,-4.3,-11.5
13057,Latreze Mushatt,2012,-1.0,2.7,1.7
13058,Laurence Bowers,2011,3.5,5.4,8.9
13059,Laurence Bowers,2013,5.5,2.9,8.4
13060,Laurence Jolicoeur,2011,-5.7,-4.6,-10.3
13061,Laurent Rivard,2011,4.1,-2.7,1.5
13062,Laurent Rivard,2012,6.3,-0.2,6.0
13063,Laurent Rivard,2013,5.1,-1.3,3.8
13064,Laurent Rivard,2014,5.1,0.9,6.1
13065,Lauri Markkanen,2017,7.8,1.5,9.3
13066,Lauri Toivonen,2013,-2.4,-0.3,-2.6
13067,Lauri Toivonen,2014,-5.1,0.7,-4.4
13068,Laval Lucas-Perry,2012,0.1,-2.7,-2.6
13069,Lavar Harewood,2016,-4.8,-1.6,-6.4
13070,Lavelle Scottie,2017,-2.0,0.4,-1.6
13071,Lavon Long,2014,-3.0,1.3,-1.8
13072,Lavon Long,2015,-1.5,-1.4,-2.9
13073,Lavon Long,2016,0.1,1.6,1.7
13074,Lavon Long,2017,1.4,0.9,2.3
13075,Lavoris Weathers,2012,-7.3,-5.0,-12.2
13076,Lavoy Allen,2011,1.2,5.3,6.6
13077,Lawrence Alexander,2012,0.2,-0.7,-0.5
13078,Lawrence Alexander,2013,-0.9,0.8,-0.1
13079,Lawrence Alexander,2014,1.2,-0.7,0.5
13080,Lawrence Alexander,2015,4.0,-2.0,1.9
13081,Lawrence Bridges,2011,-2.5,-0.2,-2.7
13082,Lawrence Bridges,2012,-2.5,0.7,-1.8
13083,Lawrence Brown,2015,-3.4,1.7,-1.7
13084,Lawrence Brown,2016,-1.9,-0.5,-2.3
13085,Lawrence Cooks,2014,-4.0,-0.7,-4.7
13086,Lawrence Cooks,2016,-1.1,-1.1,-2.2
13087,Lawrence Cooks,2017,1.5,-1.7,-0.2
13088,Lawrence Fejokwu,2015,-6.9,0.9,-6.0
13089,Lawrence Fejokwu,2016,-8.8,0.9,-7.9
13090,Lawrence Gilbert,2011,0.0,-2.7,-2.7
13091,Lawrence Johnson-Danner,2011,-0.3,-2.7,-3.0
13092,Lawrence Johnson-Danner,2012,-3.4,-2.8,-6.2
13093,Lawrence Johnson-Danner,2013,1.8,-1.9,-0.1
13094,Lawrence Johnson-Danner,2014,1.4,-3.2,-1.8
13095,Lawrence Miller,2012,-0.6,-5.3,-5.9
13096,Lawrence Smith,2012,-3.9,-0.6,-4.6
13097,Lawrence White,2016,-2.7,3.0,0.3
13098,Lawrence White,2017,-2.3,2.6,0.3
13099,Lawson Korita,2017,-2.6,-0.4,-3.0
13100,Laytwan Porter,2016,-1.2,1.9,0.6
13101,Laytwan Porter,2017,-1.8,1.8,0.0
13102,Lazabian Jackson,2012,-0.3,-4.4,-4.7
13103,Lazabian Jackson,2013,1.1,-0.2,0.9
13104,Lazeric Jones,2011,1.9,0.9,2.8
13105,Lazeric Jones,2012,4.3,1.2,5.6
13106,Le'Bryan Nash,2012,-1.4,-0.6,-2.0
13107,Le'Bryan Nash,2013,0.5,1.1,1.6
13108,Le'Bryan Nash,2014,1.6,2.4,3.9
13109,Le'Bryan Nash,2015,0.7,2.1,2.8
13110,LeAntwan Luckett,2013,-3.2,-1.6,-4.8
13111,LeAntwan Luckett,2014,-0.5,-3.7,-4.2
13112,LeAntwan Luckett,2015,0.3,-4.7,-4.4
13113,LeAntwan Luckett,2016,-5.5,-2.2,-7.7
13114,LeMon Gregory,2015,-3.3,-1.0,-4.3
13115,LeMon Gregory,2016,-6.7,-1.7,-8.4
13116,LeRon Barnes,2014,-1.9,0.5,-1.4
13117,LeRon Barnes,2015,-0.1,1.6,1.5
13118,LeRon Barnes,2016,4.5,2.3,6.8
13119,LeRoy Nobles,2011,5.5,-3.5,2.1
13120,LeShaun Murphy,2011,-8.2,-2.7,-10.9
13121,LeTrell Viser,2015,-2.1,1.0,-1.1
13122,LeVentrice Gray,2011,-3.4,-1.4,-4.9
13123,Leandro Allende,2017,-2.3,-3.6,-5.9
13124,Ledrick Eackles,2011,-3.1,-1.0,-4.1
13125,Ledrick Eackles,2014,2.1,-3.0,-0.9
13126,Lee Fisher,2011,-2.2,-0.4,-2.5
13127,Lee Fisher,2012,-1.9,-0.9,-2.8
13128,Lee Goldsbrough,2013,-2.3,2.9,0.5
13129,Lee Moore,2016,3.5,0.0,3.6
13130,Lee Skinner,2012,-0.3,1.0,0.7
13131,Lee Skinner,2013,-1.6,2.9,1.2
13132,Lee Skinner,2014,-1.3,1.5,0.1
13133,Lee Skinner,2015,-0.5,1.4,0.9
13134,Leek Leek,2013,-4.2,-3.2,-7.4
13135,Leek Leek,2014,-2.0,-1.6,-3.6
13136,Leke Solanke,2013,-5.8,2.5,-3.3
13137,Leke Solanke,2014,-5.9,-1.5,-7.5
13138,Leland Green,2017,-3.4,-0.1,-3.5
13139,Leland King,2014,-0.8,-0.4,-1.2
13140,Leland King,2017,-1.1,-0.3,-1.5
13141,Len Springs,2014,-4.9,5.5,0.6
13142,Len Springs,2015,-5.1,6.2,1.1
13143,Lenell Brown,2012,-5.4,-2.8,-8.2
13144,Lenell Brown,2013,-4.7,-2.0,-6.7
13145,Lenell Brown,2014,-5.4,-4.5,-9.8
13146,Lenjo Kilo,2016,-5.7,-0.2,-5.9
13147,Lennard Freeman,2014,1.1,2.5,3.6
13148,Lennard Freeman,2015,0.3,2.5,2.8
13149,Lennard Freeman,2016,1.1,2.3,3.4
13150,Lenny Antwi,2012,-4.0,-3.0,-7.0
13151,Lenny Antwi,2013,-3.9,-3.2,-7.2
13152,Lenny Antwi,2014,-1.7,-4.6,-6.3
13153,Lenny Antwi,2015,0.4,-3.9,-3.6
13154,Lenny Daniel,2011,0.7,-0.2,0.5
13155,Lenzelle Smith,2012,4.9,5.1,10.0
13156,Lenzelle Smith,2013,4.4,2.4,6.7
13157,Lenzelle Smith,2014,4.2,3.3,7.5
13158,Leo Davis,2011,-4.8,-5.1,-9.9
13159,Leo Goodman,2016,-0.1,-4.3,-4.3
13160,Leo Goodman,2017,-2.6,-4.6,-7.2
13161,Leo Svete,2015,-3.7,-4.3,-8.0
13162,Leo Vincent,2016,1.0,-0.6,0.4
13163,Leo Vincent,2017,0.2,-2.4,-2.3
13164,Leon Bahner,2016,-7.1,4.1,-3.1
13165,Leon Gibson,2012,-2.1,-1.6,-3.8
13166,Leon Gibson,2013,1.1,-1.4,-0.2
13167,Leon Gilmore,2017,-1.5,0.7,-0.8
13168,Leon Powell,2011,2.1,0.1,2.2
13169,Leon Powell,2012,0.9,-0.1,0.9
13170,Leonard Hayes,2011,1.2,-0.9,0.3
13171,Leonard Hayes,2012,-1.6,-1.9,-3.6
13172,Leonard Washington,2012,1.7,4.7,6.3
13173,Leonard Washington,2013,1.2,6.5,7.7
13174,Leron Black,2015,-2.9,0.3,-2.5
13175,Leron Black,2017,-1.4,1.1,-0.4
13176,Leron Fisher,2014,-5.6,-2.6,-8.3
13177,Leron Fisher,2015,0.6,-2.0,-1.3
13178,Leroy Isler,2013,-2.0,0.7,-1.3
13179,Leroy Isler,2014,-1.8,-1.0,-2.8
13180,Les Smith,2011,-4.4,-4.4,-8.8
13181,Les Smith,2012,-3.1,-3.1,-6.2
13182,Les Smith,2013,-8.9,-3.1,-12.0
13183,Leslee Smith,2012,-3.0,4.9,1.9
13184,Leslee Smith,2014,-0.7,5.0,4.3
13185,Lesley Varner Jr.,2017,-2.6,-1.0,-3.6
13186,Leslie McDonald,2011,4.4,1.4,5.8
13187,Leslie McDonald,2013,3.5,0.3,3.8
13188,Lester Medford,2015,3.2,1.9,5.1
13189,Lester Medford,2016,4.0,0.2,4.2
13190,Lester Wilson,2013,0.9,-4.9,-4.0
13191,Lester Wilson,2014,-0.5,-5.0,-5.5
13192,Lester Wilson,2015,1.4,-3.2,-1.7
13193,Lester Wilson,2016,2.5,-2.8,-0.2
13194,Levan Patsatsia,2011,-1.3,-1.2,-2.4
13195,Levan Shawn Alston,2016,-2.8,-0.1,-2.8
13196,Levan Shawn Alston,2017,4.2,0.7,4.9
13197,Levan Shengelia,2012,-3.2,-1.6,-4.8
13198,Levi Bradley,2016,0.4,0.1,0.5
13199,Levi Bradley,2017,-2.5,-1.0,-3.5
13200,Levi Cook,2017,-2.6,0.6,-2.0
13201,Levi Giese,2011,-2.7,-1.2,-3.8
13202,Levi Giese,2013,-0.4,2.3,1.9
13203,Levi Knutson,2011,7.1,-1.9,5.2
13204,Levi Randolph,2012,1.3,3.2,4.5
13205,Levi Randolph,2013,2.4,2.7,5.1
13206,Levi Randolph,2014,1.1,0.8,1.9
13207,Levi Randolph,2015,6.9,1.6,8.5
13208,Levi Yancy,2016,-6.1,-0.8,-7.0
13209,Lew Evans,2014,-2.5,0.4,-2.0
13210,Lew Evans,2016,0.1,-1.5,-1.4
13211,Lew Evans,2017,1.2,2.6,3.7
13212,Lew Stallworth,2017,-1.2,-2.8,-4.0
13213,Lewis Jackson,2011,3.6,2.8,6.4
13214,Lewis Jackson,2012,4.3,1.1,5.5
13215,Lewis Jones,2011,-3.0,-1.4,-4.4
13216,Lewis Jones,2012,-3.6,-2.4,-6.0
13217,Lewis Jones,2013,-2.3,0.2,-2.0
13218,Lewis Sullivan,2016,0.9,0.2,1.1
13219,Lewis Thomas,2013,-4.4,1.6,-2.7
13220,Lexus Williams,2014,-1.3,-0.2,-1.5
13221,Lexus Williams,2017,-0.6,2.4,1.8
13222,Leyton Hammonds,2014,-1.9,0.7,-1.2
13223,Leyton Hammonds,2015,0.1,-0.9,-0.7
13224,Leyton Hammonds,2016,2.0,1.0,3.0
13225,Leyton Hammonds,2017,3.7,1.2,4.9
13226,Liam McCabe-Moran,2012,0.0,-1.7,-1.7
13227,Liam McInerney,2011,-6.0,-0.2,-6.1
13228,Liam McInerney,2012,-0.5,0.4,-0.2
13229,Liam McInerney,2013,-2.6,-0.4,-3.0
13230,Liam McMorrow,2011,-5.0,-0.3,-5.2
13231,Liam McMorrow,2012,-2.0,-1.0,-3.0
13232,Liam O'Reilly,2017,-0.9,-1.0,-1.9
13233,Liam Thomas,2014,-4.9,3.3,-1.6
13234,Liam Thomas,2015,-1.3,2.3,1.0
13235,Liam Thomas,2016,-1.9,4.1,2.1
13236,Liam Thomas,2017,-2.2,6.2,4.0
13237,Lijah Thompson,2011,1.2,2.2,3.4
13238,Lijah Thompson,2012,-1.1,1.7,0.6
13239,Lincoln Davis,2016,-3.2,-1.8,-5.0
13240,Lincoln Davis,2017,-1.7,-2.5,-4.2
13241,Linden Smith-Hyde,2012,-3.7,-4.6,-8.3
13242,Linden Smith-Hyde,2013,-1.2,-2.6,-3.8
13243,Lindsey Drew,2016,-1.6,4.4,2.8
13244,Lindsey Drew,2017,1.3,3.5,4.8
13245,Lindsey Hughey,2011,0.6,0.2,0.8
13246,Link Kabadyundi,2017,-6.9,2.9,-4.0
13247,Lionel Ellison III,2016,-3.2,1.4,-1.8
13248,Lionel Gomis,2015,-6.5,-1.0,-7.5
13249,Lionheart Leslie,2016,0.7,-0.8,0.0
13250,Lionheart Leslie,2017,0.8,1.2,2.0
13251,Lis Shoshi,2016,-0.6,4.0,3.4
13252,Lis Shoshi,2017,-1.0,3.7,2.7
13253,Lloyd Burgess,2016,-4.6,0.5,-4.1
13254,Lloyd Neely,2014,-3.1,-1.2,-4.3
13255,Logan Aronhalt,2011,0.5,-3.0,-2.5
13256,Logan Aronhalt,2012,1.4,-3.7,-2.3
13257,Logan Aronhalt,2013,4.5,-0.5,4.0
13258,Logan Lowery,2011,-4.7,-3.6,-8.3
13259,Logan Magnusson,2011,-0.1,1.6,1.5
13260,Logan McConathy,2011,-2.9,-3.6,-6.5
13261,Logan McIntosh,2017,-3.0,-2.4,-5.3
13262,Logan McLane,2015,-0.5,0.4,-0.1
13263,Logan McLane,2017,-0.3,1.3,1.0
13264,Logan Primerano,2016,-2.3,-2.9,-5.2
13265,Logan Primerano,2017,-2.9,-2.0,-5.0
13266,Logan Wiens,2012,3.8,-3.3,0.5
13267,London Dokubo,2012,-5.7,-2.4,-8.1
13268,London Dokubo,2014,-6.1,0.4,-5.7
13269,London Giles,2012,0.6,-0.7,-0.1
13270,London Giles,2013,-3.0,-1.2,-4.2
13271,London Perrantes,2014,2.9,3.6,6.5
13272,London Perrantes,2015,2.7,3.9,6.6
13273,London Perrantes,2016,7.1,3.0,10.1
13274,London Perrantes,2017,5.4,2.8,8.1
13275,Lonnie Boga,2011,-1.1,0.6,-0.5
13276,Lonnie Jackson,2012,2.5,-0.2,2.3
13277,Lonnie Jackson,2013,3.7,-0.8,2.9
13278,Lonnie Jackson,2014,3.8,-1.9,1.9
13279,Lonnie Jackson,2016,2.4,-0.1,2.3
13280,Lonnie McClanahan,2014,-0.9,-1.6,-2.4
13281,Lonnie McClanahan,2015,-0.8,-0.5,-1.3
13282,Lonnie Robinson,2012,-5.3,-3.1,-8.5
13283,Lonnie Robinson,2013,-1.8,-3.8,-5.6
13284,Lonnie Smith,2011,-1.0,-0.2,-1.2
13285,Lonzo Ball,2017,8.7,3.5,12.2
13286,Loomis Gerring,2015,-4.0,-0.5,-4.5
13287,Loomis Gerring,2016,-7.2,-1.9,-9.1
13288,Loren Jackson,2017,-1.0,-2.4,-3.4
13289,Lorenzen Wright Jr.,2017,-3.6,-2.5,-6.1
13290,Lorenzo Bonam,2016,3.4,2.7,6.2
13291,Lorenzo Bonam,2017,5.5,2.3,7.8
13292,Lorenzo Brown,2011,1.6,1.5,3.1
13293,Lorenzo Brown,2012,3.9,2.6,6.4
13294,Lorenzo Brown,2013,3.5,2.3,5.8
13295,Lorenzo Cugini,2013,-0.7,-1.6,-2.3
13296,Lorenzo Cugini,2014,-0.1,-2.8,-2.9
13297,Lorenzo Cugini,2015,3.3,-2.4,0.8
13298,Lorenzo Cugini,2016,2.2,-3.4,-1.3
13299,Lorenzo McCloud,2012,-0.5,-2.0,-2.4
13300,Lorenzo McCloud,2013,2.7,-0.9,1.8
13301,Lorne Jackson,2011,4.1,-1.2,2.9
13302,Lorne Jackson,2013,1.6,0.0,1.6
13303,Lotanna Nwogbo,2016,-0.7,-1.8,-2.5
13304,Louie Krogman,2011,1.5,-3.8,-2.3
13305,Louie Krogman,2012,3.8,-3.4,0.4
13306,Louie Pillari,2017,0.3,-0.7,-0.5
13307,Louis Adams,2017,-1.6,0.1,-1.5
13308,Louis Bell,2011,-1.9,-4.1,-6.0
13309,Louis Bell,2012,-1.6,-3.9,-5.6
13310,Louis Bell,2013,-2.0,-4.9,-6.8
13311,Louis Bell,2014,-2.6,-5.4,-8.0
13312,Louis Dabney,2013,-2.3,-0.9,-3.2
13313,Louis Dabney,2014,0.3,-2.2,-1.9
13314,Louis Dabney,2015,2.0,-1.0,0.9
13315,Louis Dabney,2016,1.1,-0.5,0.6
13316,Louis Ellis,2011,2.0,-2.9,-0.8
13317,Louis Ellis,2012,0.9,-1.9,-0.9
13318,Louis Garrett,2013,-2.2,-1.2,-3.5
13319,Louis Green,2012,-6.1,-0.1,-6.2
13320,Louis Green,2013,-3.0,0.5,-2.5
13321,Louis Montes,2011,-0.7,-1.1,-1.7
